40754,35.7,51.3,1191.,2010-08-23 06:00,,1,180,2,29.2,11.2,881.7,1006.5,2,1.5,0.0,5,0,0,null,null,1,1,0,0,0.0
40754,35.7,51.3,1191.,2010-08-23 09:00,,1,160,4,31.4,9.7,880.4,1005.0,8,-1.3,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-23 12:00,,1,130,5,33.0,9.0,878.7,1003.3,7,-1.7,0.0,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-23 15:00,,1,150,2,32.4,8.0,878.3,1002.5,6,-0.4,null,nul,null,null,null,33.6,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-23 18:00,,4,330,2,29.8,10.3,879.5,1003.5,2,1.2,0.0,nul,null,null,null,null,4,0,3,0,null
40754,35.7,51.3,1191.,2010-08-23 21:00,,4,0,0,29.8,13.2,879.5,1002.9,4,0.0,null,nul,null,null,null,null,1,1,3,0,null
40754,35.7,51.3,1191.,2010-08-24 00:00,,0,320,2,26.4,9.6,879.9,1003.9,1,0.4,0.0,nul,null,null,null,null,nul,null,null,null,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-08-24 03:00,,1,0,0,26.4,10.6,880.4,1004.6,2,0.5,null,nul,null,null,25.4,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-24 06:00,,0,130,2,29.4,8.9,881.0,1005.3,2,0.6,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-08-24 09:00,,2,130,4,32.2,8.4,879.7,1003.2,8,-1.3,null,nul,null,null,null,null,2,1,0,0,null
40754,35.7,51.3,1191.,2010-08-24 12:00,,3,60,7,31.2,11.1,878.4,1002.5,6,-1.3,0.0,nul,null,null,null,null,3,3,3,0,null
40754,35.7,51.3,1191.,2010-08-24 15:00,,5,80,3,32.0,8.4,877.4,1001.3,6,-1.0,null,nul,null,null,null,34.0,3,3,5,0,null
40754,35.7,51.3,1191.,2010-08-24 18:00,,1,80,2,29.2,7.8,877.8,1001.8,0,0.4,0.0,nul,null,null,null,null,1,4,0,0,null
40754,35.7,51.3,1191.,2010-08-24 21:00,,2,80,3,27.2,8.7,877.9,1001.7,2,0.1,null,25,8,1,null,null,2,3,0,0,null
40754,35.7,51.3,1191.,2010-08-25 00:00,,4,0,0,26.4,9.2,877.5,1001.6,6,-0.4,0.0,3,8,1,null,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-25 03:00,,1,0,0,25.0,10.2,878.7,1003.0,2,1.2,null,nul,null,null,24.4,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-25 06:00,,1,230,2,28.0,8.7,879.4,1003.9,2,0.7,0.0,nul,null,null,null,null,1,1,0,0,0.0
40754,35.7,51.3,1191.,2010-08-25 09:00,,2,140,4,30.6,8.4,878.0,1002.2,7,-1.4,null,nul,null,null,null,null,1,1,3,0,null
40754,35.7,51.3,1191.,2010-08-25 12:00,,2,120,3,31.8,7.5,876.0,999.8,7,-2.0,0.0,nul,null,null,null,null,1,1,3,0,null
40754,35.7,51.3,1191.,2010-08-25 15:00,,4,130,4,31.4,5.6,875.0,999.1,7,-1.0,null,nul,null,null,null,33.0,2,4,3,0,null
40754,35.7,51.3,1191.,2010-08-25 18:00,,3,150,5,27.8,7.6,876.6,1001.0,2,1.6,0.0,1,8,1,null,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-25 21:00,,4,40,2,26.2,7.9,877.1,1001.4,1,0.5,null,nul,null,null,null,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-26 00:00,,3,280,2,24.2,9.7,877.1,1001.5,4,0.0,0.0,nul,null,null,null,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-26 03:00,,4,340,2,23.2,9.7,877.8,1002.6,3,0.7,null,nul,null,null,23.2,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-26 06:00,,3,160,5,27.4,7.8,877.8,1002.5,4,0.0,0.0,nul,null,null,null,null,1,1,3,0,0.0
40754,35.7,51.3,1191.,2010-08-26 09:00,,1,130,6,30.0,5.9,876.2,1000.5,7,-1.6,null,nul,null,null,null,null,1,1,3,0,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-08-26 12:00,,1,160,4,31.4,3.4,874.0,998.2,7,-2.2,0.0,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-26 15:00,,2,130,5,30.4,-1.2,873.6,998.4,6,-0.4,null,nul,null,null,null,32.4,1,4,5,0,null
40754,35.7,51.3,1191.,2010-08-26 18:00,,2,130,3,28.2,-3.6,875.3,999.9,2,1.7,0.0,nul,null,null,null,null,2,0,3,0,null
40754,35.7,51.3,1191.,2010-08-26 21:00,,1,270,2,25.2,-5.3,875.9,1000.7,2,0.6,null,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-27 00:00,,0,310,2,22.8,-3.5,875.9,1000.9,5,-0.0,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-08-27 03:00,,2,360,2,23.0,0.1,876.7,1001.9,2,0.8,null,nul,null,null,22.2,null,2,0,3,0,null
40754,35.7,51.3,1191.,2010-08-27 06:00,,3,180,3,28.8,-3.4,877.4,1002.0,1,0.7,0.0,nul,null,null,null,null,3,0,3,0,0.0
40754,35.7,51.3,1191.,2010-08-27 09:00,,1,150,3,31.3,-5.0,876.6,1001.2,8,-0.8,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-27 12:00,,1,210,3,32.7,-4.2,875.4,1000.1,7,-1.2,0.0,nul,null,null,null,null,1,4,0,0,null
40754,35.7,51.3,1191.,2010-08-27 15:00,,1,220,3,31.8,-2.4,875.0,999.7,6,-0.4,null,nul,null,null,null,33.4,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-27 18:00,,3,290,2,28.0,3.0,876.6,1001.0,2,1.6,0.0,nul,null,null,null,null,1,4,3,0,null
40754,35.7,51.3,1191.,2010-08-27 21:00,,5,0,0,26.0,7.6,877.5,1001.7,2,0.9,null,nul,null,null,null,null,2,1,3,0,null
40754,35.7,51.3,1191.,2010-08-28 00:00,,6,230,2,25.4,8.4,878.3,1002.4,3,0.8,0.0,nul,null,null,null,null,3,3,6,0,null
40754,35.7,51.3,1191.,2010-08-28 03:00,,4,270,5,21.6,12.4,879.3,1004.4,2,1.0,null,nul,null,null,21.6,null,2,4,3,0,null
40754,35.7,51.3,1191.,2010-08-28 06:00,,2,50,2,29.6,4.2,879.8,1004.4,3,0.5,0.0,5,1,1,null,null,2,0,3,0,0.0
40754,35.7,51.3,1191.,2010-08-28 09:00,,4,220,3,31.0,3.8,879.1,1003.8,8,-0.7,null,nul,null,null,null,null,2,1,3,0,null
40754,35.7,51.3,1191.,2010-08-28 12:00,,3,200,2,31.8,4.5,878.0,1002.4,7,-1.1,0.0,nul,null,null,null,null,2,1,3,0,null
40754,35.7,51.3,1191.,2010-08-28 15:00,,1,230,2,30.8,3.7,877.6,1003.1,6,-0.4,null,nul,null,null,null,32.4,1,4,0,0,null
40754,35.7,51.3,1191.,2010-08-28 18:00,,1,250,4,28.2,5.2,878.9,1003.3,2,1.3,0.0,nul,null,null,null,null,1,0,3,0,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-08-28 21:00,,4,150,2,26.4,7.9,879.3,1003.7,3,0.4,null,nul,null,null,null,null,4,0,3,0,null
40754,35.7,51.3,1191.,2010-08-29 00:00,,1,10,2,24.6,7.7,879.5,1004.2,1,0.2,0.0,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-29 03:00,,1,330,2,23.6,8.4,880.2,1005.4,3,0.7,null,nul,null,null,23.0,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-29 06:00,,1,170,2,28.8,6.8,880.8,1005.6,1,0.6,0.0,nul,null,null,null,null,1,0,3,0,0.0
40754,35.7,51.3,1191.,2010-08-29 09:00,,1,230,5,31.0,4.7,879.6,1004.2,8,-1.2,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-08-29 12:00,,3,170,3,33.0,4.0,877.9,1002.2,7,-1.7,0.0,nul,null,null,null,null,2,2,0,0,null
40754,35.7,51.3,1191.,2010-08-29 15:00,,6,210,2,31.8,2.8,877.5,1002.3,5,-0.4,null,nul,null,null,null,33.2,2,2,0,6,null
40754,35.7,51.3,1191.,2010-08-29 18:00,,4,310,2,28.8,4.9,878.2,1002.6,1,0.7,0.0,nul,null,null,null,null,1,1,0,2,null
40754,35.7,51.3,1191.,2010-08-29 21:00,,3,20,2,26.7,7.1,878.2,1002.5,4,0.0,null,nul,null,null,null,null,1,1,3,0,null
40754,35.7,51.3,1191.,2010-08-30 00:00,,2,20,2,24.0,8.5,877.6,1001.9,7,-0.6,0.0,nul,null,null,null,null,1,1,3,0,null
40754,35.7,51.3,1191.,2010-08-30 03:00,,1,30,2,25.0,7.5,877.8,1002.2,3,0.2,null,nul,null,null,23.8,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-08-30 06:00,,2,260,3,30.4,4.2,878.0,1002.0,1,0.2,0.0,nul,null,null,null,null,2,1,0,0,0.0
40754,35.7,51.3,1191.,2010-08-30 09:00,,2,210,4,32.2,0.4,876.6,1000.6,7,-1.4,null,nul,null,null,null,null,2,1,0,0,null
40754,35.7,51.3,1191.,2010-08-30 12:00,,4,260,7,34.4,0.7,874.6,998.4,7,-2.0,0.0,nul,null,null,null,null,4,3,0,0,null
40754,35.7,51.3,1191.,2010-08-30 15:00,,2,280,5,33.2,-1.6,874.4,998.3,5,-0.2,null,nul,null,null,null,35.2,2,4,0,0,null
40754,35.7,51.3,1191.,2010-08-30 18:00,,0,70,3,29.0,-0.2,875.9,999.7,2,1.5,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-08-30 21:00,,0,0,0,24.0,2.1,876.8,1001.4,2,0.9,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-08-31 00:00,,0,30,2,23.6,3.6,876.6,1000.7,5,-0.2,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-08-31 03:00,,0,80,2,24.0,5.4,877.8,1002.2,2,1.2,null,5,0,0,23.0,null,nul,null,null,null,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-08-31 06:00,,0,130,4,28.2,4.6,878.7,1003.2,2,0.9,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-08-31 09:00,,2,190,3,32.2,3.3,877.6,1002.2,7,-1.1,null,nul,null,null,null,null,2,1,0,0,null
40754,35.7,51.3,1191.,2010-08-31 12:00,,2,200,4,33.2,2.0,875.9,1000.2,7,-1.7,0.0,nul,null,null,null,null,2,1,0,0,null
40754,35.7,51.3,1191.,2010-08-31 15:00,,1,200,3,32.2,2.3,875.7,1000.1,6,-0.2,null,nul,null,null,null,33.6,1,4,0,0,null
40754,35.7,51.3,1191.,2010-08-31 18:00,,0,40,2,27.6,7.0,877.0,1001.5,1,1.3,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-08-31 21:00,,0,0,0,25.0,6.8,877.4,1001.7,1,0.4,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-01 00:00,,0,330,2,23.8,5.3,878.5,1003.0,3,1.1,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-01 03:00,,0,340,2,23.4,7.1,880.0,1005.0,2,1.5,null,nul,null,null,23.2,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-01 06:00,,0,110,2,30.8,0.4,880.6,1005.3,2,0.6,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-01 09:00,,1,160,3,33.2,-0.1,879.5,1004.1,7,-1.1,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-09-01 12:00,,1,210,4,34.6,1.1,877.8,1002.0,7,-1.7,0.0,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-09-01 15:00,,0,0,0,33.4,0.1,877.7,1002.3,5,-0.1,null,nul,null,null,null,35.4,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-01 18:00,,0,350,2,28.2,7.5,879.4,1003.5,2,1.7,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-01 21:00,,3,350,2,27.2,5.5,880.0,1004.0,1,0.6,null,nul,null,null,null,null,3,0,3,0,null
40754,35.7,51.3,1191.,2010-09-02 00:00,,0,0,0,25.0,5.6,880.3,1004.5,3,0.3,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-02 03:00,,0,0,0,25.6,5.8,881.0,1005.4,2,0.7,null,nul,null,null,24.6,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-02 06:00,,0,100,3,33.2,-1.0,881.8,1006.0,2,0.8,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-02 09:00,,1,230,4,34.6,-1.5,880.6,1004.6,8,-1.2,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-09-02 12:00,,2,280,5,36.0,-0.2,878.9,1002.8,7,-1.7,0.0,nul,null,null,null,null,2,2,0,0,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-09-02 15:00,,1,210,2,35.0,-1.2,878.7,1002.7,5,-0.2,null,nul,null,null,null,37.4,1,4,0,0,null
40754,35.7,51.3,1191.,2010-09-02 18:00,,1,30,2,30.4,5.7,880.0,1003.3,2,1.3,0.0,nul,null,null,null,null,1,4,0,0,null
40754,35.7,51.3,1191.,2010-09-02 21:00,,1,0,0,27.4,6.7,880.2,1003.8,3,0.2,null,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-03 00:00,,1,0,0,25.8,5.9,880.4,1004.1,3,0.2,0.0,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-03 03:00,,1,340,2,26.0,3.9,881.4,1005.5,2,1.0,null,nul,null,null,25.0,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-03 06:00,,1,200,3,32.8,-0.3,882.1,1006.0,1,0.7,0.0,nul,null,null,null,null,1,1,0,0,0.0
40754,35.7,51.3,1191.,2010-09-03 09:00,,1,240,3,35.0,-1.3,881.2,1005.1,8,-0.9,null,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-09-03 12:00,,2,270,4,36.8,-1.1,879.7,1003.4,7,-1.5,0.0,nul,null,null,null,null,2,2,0,0,null
40754,35.7,51.3,1191.,2010-09-03 15:00,,4,300,3,34.6,1.1,879.9,1004.0,3,0.2,null,nul,null,null,null,37.4,3,4,3,0,null
40754,35.7,51.3,1191.,2010-09-03 18:00,,3,300,4,31.8,-2.2,881.8,1005.4,2,1.9,0.0,nul,null,null,null,null,2,4,3,0,null
40754,35.7,51.3,1191.,2010-09-03 21:00,,2,240,2,25.4,9.3,882.3,1006.5,3,0.5,null,nul,null,null,null,null,2,4,0,0,null
40754,35.7,51.3,1191.,2010-09-04 00:00,,1,0,0,23.6,9.5,882.9,1007.1,1,0.6,0.0,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-04 03:00,,0,0,0,23.4,8.3,884.5,1009.5,2,1.6,null,nul,null,null,22.4,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-04 06:00,,0,230,4,28.2,-3.0,884.8,1009.8,3,0.3,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-04 09:00,,0,240,5,31.0,-1.7,883.3,1008.8,7,-1.5,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-04 12:00,,0,180,3,32.2,-1.9,881.0,1006.3,7,-2.3,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-04 15:00,,0,220,2,31.0,-3.0,880.8,1006.4,6,-0.2,null,nul,null,null,null,32.8,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-04 18:00,,0,0,0,27.2,3.0,881.4,1006.8,1,0.6,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-04 21:00,,0,200,2,26.0,3.2,881.0,1005.9,8,-0.4,null,nul,null,null,null,null,nul,null,null,null,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-09-05 00:00,,0,90,3,25.0,2.9,880.7,1005.6,6,-0.3,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 03:00,,0,340,2,22.6,3.2,881.9,1007.7,2,1.2,null,nul,null,null,22.4,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 06:00,,0,140,4,28.0,2.2,882.6,1008.2,2,0.7,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-05 09:00,,0,190,2,29.8,2.9,880.9,1006.1,7,-1.7,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 12:00,,0,210,2,32.2,-1.0,878.9,1003.6,7,-2.0,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 15:00,,0,240,2,31.0,-0.7,878.5,1003.9,6,-0.4,null,nul,null,null,null,32.6,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 18:00,,0,20,2,26.0,5.7,879.5,1004.8,1,1.0,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-05 21:00,,0,0,0,24.8,3.5,879.3,1004.5,6,-0.2,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-06 00:00,,0,270,2,23.0,1.4,879.3,1004.4,5,-0.0,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-06 03:00,,0,340,2,24.6,-0.7,880.4,1005.7,2,1.1,null,nul,null,null,22.6,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-06 06:00,,0,130,2,27.6,-0.5,881.3,1007.1,2,0.9,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-06 09:00,,0,180,2,31.2,-1.5,880.0,1005.1,7,-1.3,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-06 12:00,,1,200,2,32.8,-2.9,877.9,1002.8,7,-2.1,0.0,nul,null,null,null,null,1,4,0,0,null
40754,35.7,51.3,1191.,2010-09-06 15:00,,2,200,3,31.8,-2.0,877.4,1002.1,6,-0.5,null,nul,null,null,null,33.6,2,0,3,0,null
40754,35.7,51.3,1191.,2010-09-06 18:00,,0,350,2,27.0,3.6,878.5,1003.6,2,1.1,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-06 21:00,,0,350,2,25.4,4.6,878.7,1003.4,0,0.2,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 00:00,,0,10,3,24.3,5.9,878.4,1002.9,8,-0.3,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 03:00,,0,340,2,22.6,3.0,879.2,1004.5,3,0.8,null,5,0,0,22.0,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 06:00,,0,140,5,28.8,-2.1,880.1,1005.3,1,0.9,0.0,nul,null,null,null,null,nul,null,null,null,0.0
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-09-07 09:00,,0,120,3,31.2,-1.5,878.7,1003.5,7,-1.4,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 12:00,,0,260,5,32.8,-3.9,876.7,1001.2,7,-2.0,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 15:00,,1,260,2,31.6,-6.9,876.4,1001.5,6,-0.3,null,nul,null,null,null,33.4,1,4,0,0,null
40754,35.7,51.3,1191.,2010-09-07 18:00,,0,10,3,27.6,-2.1,877.6,1002.3,3,1.2,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-07 21:00,,0,0,0,26.0,-1.8,877.7,1002.3,3,0.1,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 00:00,,0,0,0,22.6,3.3,878.1,1003.0,3,0.4,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 03:00,,0,0,0,23.4,1.2,880.2,1005.5,2,2.1,null,nul,null,null,21.8,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 06:00,,0,110,2,28.8,-1.3,881.1,1006.3,2,0.9,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-08 09:00,,0,0,0,30.8,-1.7,879.9,1004.9,7,-1.2,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 12:00,,0,190,5,33.4,-1.2,878.1,1003.0,7,-1.8,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 15:00,,0,120,3,31.2,-1.4,877.9,1003.1,6,-0.2,null,nul,null,null,null,33.8,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 18:00,,0,0,0,26.6,4.4,879.8,1004.9,2,1.9,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-08 21:00,,0,360,2,25.4,2.7,880.3,1005.3,2,0.5,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-09 00:00,,0,300,2,23.2,1.1,880.9,1006.0,2,0.6,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-09 03:00,,0,330,2,24.0,-2.5,882.2,1007.9,2,1.3,null,nul,null,null,22.8,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-09 06:00,,0,160,3,29.0,-4.6,883.2,1009.0,2,1.0,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-09 09:00,,0,140,4,30.4,-4.4,882.6,1008.2,8,-0.6,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-09 12:00,,1,250,2,31.6,-5.3,880.6,1006.2,7,-2.0,0.0,nul,null,null,null,null,1,1,0,0,null
40754,35.7,51.3,1191.,2010-09-09 15:00,,2,120,3,30.8,-4.1,880.2,1005.7,6,-0.4,null,nul,null,null,null,32.4,1,4,0,1,null
,,,,,سازمان ,,,,,,,,,,,,,,,,,,,,
,,,,,دفتر فناوری اطلاعات و ارتباطات,,,,,,,,,,,,,,,,,,,,
station_i,lat,lon,hight,data,,n,dd,ff,t,td,p0,p,a,ppp,rrr,ww,w1,w2,tmin,tmax,nh,cl,cm,ch,rrr24
40754,35.7,51.3,1191.,2010-09-09 18:00,,1,360,2,25.8,1.1,881.0,1006.5,3,0.8,0.0,nul,null,null,null,null,1,4,0,0,null
40754,35.7,51.3,1191.,2010-09-09 21:00,,2,30,2,24.0,2.3,881.5,1007.1,3,0.5,null,nul,null,null,null,null,2,0,3,0,null
40754,35.7,51.3,1191.,2010-09-10 00:00,,1,0,0,22.2,-1.7,881.0,1006.8,6,-0.5,0.0,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-10 03:00,,1,340,2,22.2,-2.5,881.3,1007.3,3,0.3,null,nul,null,null,21.8,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-10 06:00,,0,110,5,30.4,-7.2,881.7,1007.2,2,0.4,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-10 09:00,,0,140,5,31.4,-8.5,880.0,1005.4,7,-1.7,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-10 12:00,,0,130,2,32.6,-5.7,878.1,1003.3,7,-1.9,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-10 15:00,,0,130,2,31.0,-5.5,877.4,1002.9,7,-0.7,null,nul,null,null,null,33.0,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-10 18:00,,0,320,2,26.4,-2.1,878.9,1003.7,2,1.5,0.0,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-10 21:00,,1,360,3,23.6,0.2,879.3,1004.5,2,0.4,null,nul,null,null,null,null,1,0,3,0,null
40754,35.7,51.3,1191.,2010-09-11 00:00,,4,340,2,22.4,2.0,879.7,1004.9,3,0.4,0.0,nul,null,null,null,null,1,0,3,1,null
40754,35.7,51.3,1191.,2010-09-11 03:00,,4,290,2,21.6,1.4,880.3,1006.2,2,0.6,null,nul,null,null,21.2,null,2,0,3,1,null
40754,35.7,51.3,1191.,2010-09-11 06:00,,0,150,2,26.2,6.2,882.2,1008.2,2,1.9,0.0,nul,null,null,null,null,nul,null,null,null,0.0
40754,35.7,51.3,1191.,2010-09-11 09:00,,0,140,5,29.6,4.2,881.1,1006.9,8,-1.1,null,nul,null,null,null,null,nul,null,null,null,null
40754,35.7,51.3,1191.,2010-09-11 12:00,,0,180,3,31.2,-2.9,879.6,1005.2,6,-1.5,0.0,nul,null,null,null,null,nul,null,null,null,null
